stn_nm,time,bis_id,total_cnt,val,count,now_lat,now_lon
한국전기안전공사본사정문,10,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,11,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,12,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,14,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,15,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,16,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,17,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,18,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,20,32277,1,0,38,35.83557,127.056574
한국전기안전공사본사정문,21,32277,1,0,38,35.83557,127.056574
한별고등학교,7,31665,1,0,190,35.90989749,127.071779
한별고등학교,17,31668,1,0,190,35.90989749,127.071779
혁신농협지점사거리,6,32137,1,0.04675,653,35.838275,127.057657
혁신농협지점사거리,7,32138,1,0.0339142091,653,35.838275,127.057657
혁신농협지점사거리,8,32137,1,0.0222870478,653,35.838275,127.057657
혁신농협지점사거리,9,32138,1,0.0317596567,653,35.838275,127.057657
혁신농협지점사거리,10,32138,1,0.0350083752,653,35.838275,127.057657
혁신농협지점사거리,11,32137,1,0.0385826772,653,35.838275,127.057657
혁신농협지점사거리,12,32138,1,0.0309767442,653,35.838275,127.057657
혁신농협지점사거리,13,32137,1,0.0293346774,653,35.838275,127.057657
혁신농협지점사거리,14,32137,1,0.0317125645,653,35.838275,127.057657
혁신농협지점사거리,15,32137,1,0.0309927361,653,35.838275,127.057657
혁신농협지점사거리,16,32138,1,0.0285040855,653,35.838275,127.057657
혁신농협지점사거리,17,32137,1,0.0266647365,653,35.838275,127.057657
혁신농협지점사거리,18,32137,1,0.0277801003,653,35.838275,127.057657
혁신농협지점사거리,19,32138,1,0.0191512514,653,35.838275,127.057657
혁신농협지점사거리,20,32137,1,0.0236576289,653,35.838275,127.057657
혁신농협지점사거리,21,32137,1,0.0245992602,653,35.838275,127.057657
혁신농협지점사거리,22,32138,1,0.0268193384,653,35.838275,127.057657
혁신농협지점사거리,23,32138,1,0,653,35.838275,127.057657
혁신도시상가,6,32140,1,0,235,35.837305,127.058714
혁신도시상가,7,32140,1,0,235,35.837305,127.058714
혁신도시상가,8,32139,1,0,235,35.837305,127.058714
혁신도시상가,9,32139,1,0,235,35.837305,127.058714
혁신도시상가,10,32140,1,0,235,35.837305,127.058714
혁신도시상가,11,32139,1,0,235,35.837305,127.058714
혁신도시상가,12,32139,1,0,235,35.837305,127.058714
혁신도시상가,13,32139,1,0,235,35.837305,127.058714
혁신도시상가,14,32140,1,0,235,35.837305,127.058714
혁신도시상가,15,32139,1,0,235,35.837305,127.058714
혁신도시상가,16,32139,1,0,235,35.837305,127.058714
혁신도시상가,17,32139,1,0,235,35.837305,127.058714
혁신도시상가,18,32139,1,0,235,35.837305,127.058714
혁신도시상가,19,32139,1,0,235,35.837305,127.058714
혁신도시상가,20,32139,1,0,235,35.837305,127.058714
혁신도시상가,21,32139,1,0,235,35.837305,127.058714
혁신도시상가,22,32140,1,0,235,35.837305,127.058714
혁신도시상가,23,32139,1,0,235,35.837305,127.058714
혁신에코르3단지,6,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,7,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,8,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,9,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,10,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,11,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,12,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,13,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,14,32124,1,0,46,35.827128,127.024671
혁신에코르3단지,15,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,16,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,17,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,18,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,19,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,20,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,21,32125,1,0,46,35.827128,127.024671
혁신에코르3단지,22,32125,1,0,46,35.827128,127.024671
혁신이노힐스아파트,6,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,7,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,8,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,9,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,10,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,11,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,12,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,13,32113,1,0,291,35.837927,127.05579
혁신이노힐스아파트,14,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,15,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,16,32113,1,0,291,35.837927,127.05579
혁신이노힐스아파트,17,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,18,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,19,32112,1,0,291,35.837927,127.05579
혁신이노힐스아파트,20,32113,1,0,291,35.837927,127.05579
혁신이노힐스아파트,21,32113,1,0,291,35.837927,127.05579
혁신이노힐스아파트,22,32113,1,0,291,35.837927,127.05579
혁신이노힐스아파트,23,32113,1,0,291,35.837927,127.05579
현대자동차출고장,6,31881,1,0,8,35.95541702,127.1390486
현대자동차출고장,7,31881,1,0.0344339623,8,35.95541702,127.1390486
현대자동차출고장,8,31883,1,0.0283505155,8,35.95541702,127.1390486
현대자동차출고장,9,31883,1,0.0144444444,8,35.95541702,127.1390486
현대자동차출고장,10,31881,1,0.000675675676,8,35.95541702,127.1390486
현대자동차출고장,11,31883,1,0.0102941176,8,35.95541702,127.1390486
현대자동차출고장,12,31881,1,0.00630630631,8,35.95541702,127.1390486
현대자동차출고장,13,31881,1,0.00864197531,8,35.95541702,127.1390486
현대자동차출고장,14,31881,1,0.0147887324,8,35.95541702,127.1390486
현대자동차출고장,15,31883,1,0.00934065934,8,35.95541702,127.1390486
현대자동차출고장,16,31881,1,0.00435897436,8,35.95541702,127.1390486
현대자동차출고장,17,31881,1,0.00606469003,8,35.95541702,127.1390486
현대자동차출고장,18,31881,1,0.00450819672,8,35.95541702,127.1390486
현대자동차출고장,19,31881,1,0.0109090909,8,35.95541702,127.1390486
현대자동차출고장,20,31881,1,0.00895522388,8,35.95541702,127.1390486
현대자동차출고장,21,31883,1,0.0224137931,8,35.95541702,127.1390486
현대자동차출고장,22,31881,1,0.00606060606,8,35.95541702,127.1390486
화정마을,6,31375,1,0,6,35.95383055,127.1918711
화정마을,7,31375,1,0,6,35.95383055,127.1918711
화정마을,8,31373,1,0,6,35.95383055,127.1918711
화정마을,9,31373,1,0,6,35.95383055,127.1918711
화정마을,10,31874,1,0,6,35.95383055,127.1918711
화정마을,11,31375,1,0,6,35.95383055,127.1918711
화정마을,12,31375,1,0,6,35.95383055,127.1918711
화정마을,13,31375,1,0,6,35.95383055,127.1918711
화정마을,14,31373,1,0,6,35.95383055,127.1918711
화정마을,15,31373,1,0,6,35.95383055,127.1918711
화정마을,16,31375,1,0,6,35.95383055,127.1918711
화정마을,17,31375,1,0,6,35.95383055,127.1918711
화정마을,18,31375,1,0,6,35.95383055,127.1918711
화정마을,19,31373,1,0,6,35.95383055,127.1918711
화정마을,20,31373,1,0,6,35.95383055,127.1918711
화정마을,21,31373,1,0,6,35.95383055,127.1918711
화정마을,22,31375,1,0,6,35.95383055,127.1918711
화정마을,23,31375,1,0,6,35.95383055,127.1918711
황제식품,8,32145,1,0,13,35.90540524,127.1846123
황제식품,9,32146,1,0,13,35.90540524,127.1846123
황제식품,10,32145,1,0,13,35.90540524,127.1846123
황제식품,11,32146,1,0,13,35.90540524,127.1846123
황제식품,12,32146,1,0,13,35.90540524,127.1846123
황제식품,13,32145,1,0,13,35.90540524,127.1846123
황제식품,14,32146,1,0,13,35.90540524,127.1846123
황제식품,15,32146,1,0,13,35.90540524,127.1846123
황제식품,16,32146,1,0,13,35.90540524,127.1846123
황제식품,17,32146,1,0,13,35.90540524,127.1846123
황제식품,18,32145,1,0,13,35.90540524,127.1846123
황제식품,19,32146,1,0,13,35.90540524,127.1846123
황제식품,20,32146,1,0,13,35.90540524,127.1846123
황제식품,21,32146,1,0,13,35.90540524,127.1846123
회포대교,6,31655,1,0,5,35.90789425,127.1252405
회포대교,7,31655,1,0,5,35.90789425,127.1252405
회포대교,8,31655,1,0,5,35.90789425,127.1252405
회포대교,9,31655,1,0,5,35.90789425,127.1252405
회포대교,10,31655,1,0,5,35.90789425,127.1252405
회포대교,11,31655,1,0,5,35.90789425,127.1252405
회포대교,12,31655,1,0,5,35.90789425,127.1252405
회포대교,13,31655,1,0,5,35.90789425,127.1252405
회포대교,14,31655,1,0,5,35.90789425,127.1252405
회포대교,15,31655,1,0,5,35.90789425,127.1252405
회포대교,16,31655,1,0,5,35.90789425,127.1252405
회포대교,17,31655,1,0,5,35.90789425,127.1252405
회포대교,18,31655,1,0,5,35.90789425,127.1252405
회포대교,19,31655,1,0,5,35.90789425,127.1252405
회포대교,20,31655,1,0,5,35.90789425,127.1252405
회포대교,21,31655,1,0,5,35.90789425,127.1252405
회포대교,22,31655,1,0,5,35.90789425,127.1252405
효천,6,31491,1,0,2,35.87947253,127.1784694
효천,8,31497,1,0,2,35.87947253,127.1784694
효천,9,31491,1,0,2,35.87947253,127.1784694
효천,11,31497,1,0,2,35.87947253,127.1784694
효천,14,31497,1,0,2,35.87947253,127.1784694
효천,15,31491,1,0,2,35.87947253,127.1784694
효천,17,31497,1,0,2,35.87947253,127.1784694
후농마을,8,30727,1,0,2,35.82283753,127.0327273
후농마을,20,30727,1,0,2,35.82283753,127.0327273
후상,7,36283,1,0,15,35.9073213,127.0612249
후상,11,36283,1,0,15,35.9073213,127.0612249
후상,17,36283,1,0,15,35.9073213,127.0612249
후정,7,36285,1,0,33,35.9077629,127.0636606
후정,11,36285,1,0,33,35.9077629,127.0636606
후정,17,36285,3,0,33,35.9077629,127.0636606
